City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
0,Alto Longa,-5.2511,-42.2103,104.18,17,61,4.88,BR,2022-09-16 18:18:23,broken clouds
1,Saint-Philippe,-21.3585,55.7679,69.39,86,61,15.68,RE,2022-09-16 18:18:23,light rain
2,Ushuaia,-54.8,-68.3,42.46,49,75,10.36,AR,2022-09-16 18:14:12,broken clouds
3,Polyarnyy,69.1989,33.4478,46.99,98,100,12.57,RU,2022-09-16 18:18:24,overcast clouds
4,Cape Town,-33.9258,18.4232,61.27,77,20,6.91,ZA,2022-09-16 18:15:22,few clouds
5,Rovaniemi,66.5,25.7167,51.21,93,100,13.8,FI,2022-09-16 18:18:24,overcast clouds
6,Carnarvon,-24.8667,113.6333,65.21,70,0,14.94,AU,2022-09-16 18:18:25,clear sky
7,Saubara,-12.7375,-38.7686,78.73,62,15,12.71,BR,2022-09-16 18:16:15,few clouds
8,Mabama,-5.1333,32.5333,78.04,28,14,5.3,TZ,2022-09-16 18:18:25,few clouds
9,Mahebourg,-20.4081,57.7,71.26,88,75,19.57,MU,2022-09-16 18:18:26,light intensity shower rain
10,Havoysund,70.9963,24.6622,46.63,88,100,27.29,NO,2022-09-16 18:18:26,light rain
11,Busselton,-33.65,115.3333,58.66,67,63,6.8,AU,2022-09-16 18:18:26,broken clouds
12,Savinka,50.0785,47.0994,64.8,83,100,12.37,RU,2022-09-16 18:18:27,overcast clouds
13,Aripuana,-9.1667,-60.6333,104.0,23,4,1.95,BR,2022-09-16 18:18:27,clear sky
14,Bredasdorp,-34.5322,20.0403,57.6,90,83,12.8,ZA,2022-09-16 18:18:28,broken clouds
15,Vardo,70.3705,31.1107,46.38,93,100,20.71,NO,2022-09-16 18:18:28,overcast clouds
16,Verkhnyaya Inta,65.9811,60.3094,53.28,70,100,10.42,RU,2022-09-16 18:18:28,overcast clouds
17,Chuy,-33.6971,-53.4616,65.68,55,1,14.23,UY,2022-09-16 18:18:29,clear sky
18,Marsabit,2.3284,37.9899,72.18,40,17,20.27,KE,2022-09-16 18:18:29,few clouds
19,Hithadhoo,-0.6,73.0833,81.66,69,0,5.1,MV,2022-09-16 18:18:29,clear sky
20,Belmonte,-15.8631,-38.8828,78.64,61,85,7.05,BR,2022-09-16 18:18:29,overcast clouds
21,Mar Del Plata,-38.0023,-57.5575,71.62,46,75,18.41,AR,2022-09-16 18:17:19,broken clouds
22,Santo Antonio Do Ica,-3.1022,-67.9397,90.41,50,100,2.01,BR,2022-09-16 18:18:30,overcast clouds
23,Jamestown,42.097,-79.2353,76.01,52,75,5.75,US,2022-09-16 18:17:28,broken clouds
24,Cayenne,4.9333,-52.3333,91.44,62,75,10.36,GF,2022-09-16 18:14:49,broken clouds
25,Gostyn,51.8825,17.0123,56.05,67,89,11.83,PL,2022-09-16 18:18:31,overcast clouds
26,Kalininsk,51.5,44.4758,57.29,97,100,7.76,RU,2022-09-16 18:18:32,overcast clouds
27,Ugoofaaru,5.6667,73.0,81.36,71,8,5.93,MV,2022-09-16 18:18:33,clear sky
28,Hermanus,-34.4187,19.2345,60.8,90,84,11.59,ZA,2022-09-16 18:14:22,light rain
29,Sayyan,15.1718,44.3244,67.86,29,86,5.37,YE,2022-09-16 18:18:33,overcast clouds
30,Pointe-Noire,-4.7761,11.8635,74.8,84,93,7.52,CG,2022-09-16 18:18:33,overcast clouds
31,Lola,7.8,-8.5333,75.87,86,95,3.09,GN,2022-09-16 18:18:34,light rain
32,Saint-Pierre,-21.3393,55.4781,69.48,78,0,14.97,RE,2022-09-16 18:17:04,clear sky
33,Namibe,-15.1961,12.1522,67.23,90,47,8.68,AO,2022-09-16 18:16:59,scattered clouds
34,Kruisfontein,-34.0033,24.7314,59.99,85,61,9.66,ZA,2022-09-16 18:18:35,broken clouds
35,Bonavista,48.6499,-53.1147,55.85,88,97,15.99,CA,2022-09-16 18:18:35,light rain
36,Port Alfred,-33.5906,26.891,63.18,90,82,1.99,ZA,2022-09-16 18:18:36,broken clouds
37,Juruti,-2.1522,-56.0922,101.26,26,64,5.12,BR,2022-09-16 18:18:36,broken clouds
38,Cidreira,-30.1811,-50.2056,63.88,68,6,13.13,BR,2022-09-16 18:18:37,clear sky
39,East London,-33.0153,27.9116,63.54,94,40,9.22,ZA,2022-09-16 18:18:38,scattered clouds
40,Caravelas,-17.7125,-39.2481,80.28,59,92,8.95,BR,2022-09-16 18:18:39,overcast clouds
41,Mezhevoy,55.1711,58.7814,51.55,72,100,3.49,RU,2022-09-16 18:18:39,overcast clouds
42,Port Elizabeth,-33.918,25.5701,61.09,88,20,16.11,ZA,2022-09-16 18:15:44,few clouds
43,Sao Jose Da Coroa Grande,-8.8978,-35.1478,78.91,59,60,8.9,BR,2022-09-16 18:18:40,broken clouds
44,Lesnoye,58.2841,35.5158,48.06,94,90,4.88,RU,2022-09-16 18:18:40,overcast clouds
45,Stephenville,32.2207,-98.2023,90.25,44,40,9.22,US,2022-09-16 18:18:40,scattered clouds
46,Touros,-5.1989,-35.4608,81.9,57,19,15.95,BR,2022-09-16 18:18:40,few clouds
47,Amapa,1.0,-52.0,96.89,32,32,4.56,BR,2022-09-16 18:18:41,scattered clouds
48,Zabol,32.25,67.25,67.98,17,0,10.85,AF,2022-09-16 18:18:41,clear sky
49,Camacha,33.0833,-16.3333,72.82,78,75,14.97,PT,2022-09-16 18:18:42,broken clouds
50,Ormara,25.2088,64.6357,79.88,88,25,12.71,PK,2022-09-16 18:18:42,scattered clouds
51,Victoria,22.2855,114.1577,87.33,72,18,4.0,HK,2022-09-16 18:16:54,few clouds
52,Lodwar,3.1191,35.5973,88.9,30,8,11.72,KE,2022-09-16 18:18:42,clear sky
53,Port Blair,11.6667,92.75,78.84,94,40,2.3,IN,2022-09-16 18:18:43,mist
54,Maragogi,-9.0122,-35.2225,77.99,63,84,8.08,BR,2022-09-16 18:15:54,broken clouds
55,Cockburn Town,21.4612,-71.1419,84.06,68,24,18.3,TC,2022-09-16 18:17:43,few clouds
56,Bengkulu,-3.8004,102.2655,75.15,91,98,3.56,ID,2022-09-16 18:18:43,overcast clouds
57,Hualmay,-11.0964,-77.6139,67.42,70,36,9.93,PE,2022-09-16 18:18:44,scattered clouds
58,Dingle,10.9995,122.6711,75.02,94,100,5.48,PH,2022-09-16 18:18:45,overcast clouds
59,Codrington,-38.2667,141.9667,50.9,83,100,17.43,AU,2022-09-16 18:18:45,overcast clouds
60,Hornepayne,49.2138,-84.7705,56.43,68,100,9.31,CA,2022-09-16 18:18:46,overcast clouds
61,Qasigiannguit,68.8193,-51.1922,41.25,87,100,4.43,GL,2022-09-16 18:18:47,overcast clouds
62,Businga,3.3333,20.8833,78.21,76,94,0.98,CD,2022-09-16 18:18:47,overcast clouds
63,Marseille,43.3333,5.5,72.59,42,7,11.99,FR,2022-09-16 18:18:48,clear sky
64,Shetpe,44.1667,52.1167,71.56,36,83,2.51,KZ,2022-09-16 18:18:48,broken clouds
65,Parauna,-16.9478,-50.4486,93.06,24,9,8.16,BR,2022-09-16 18:18:49,clear sky
66,Iqaluit,63.7506,-68.5145,47.93,61,20,5.75,CA,2022-09-16 18:18:49,few clouds
67,Kousseri,12.0769,15.0306,76.42,75,91,4.03,CM,2022-09-16 18:18:49,overcast clouds
68,Bouna,9.2667,-3.0,74.26,89,100,2.42,CI,2022-09-16 18:18:50,light rain
69,Talnakh,69.4865,88.3972,29.41,84,32,5.03,RU,2022-09-16 18:18:50,scattered clouds
70,Nevers,46.9167,3.3333,57.78,67,0,4.61,FR,2022-09-16 18:18:50,clear sky
71,Upernavik,72.7868,-56.1549,38.52,90,81,10.47,GL,2022-09-16 18:14:28,broken clouds
72,Teghra,25.4833,85.95,82.29,79,91,4.63,IN,2022-09-16 18:18:51,overcast clouds
73,Saint George,37.1041,-113.5841,85.62,40,0,4.0,US,2022-09-16 18:18:37,clear sky
74,Quatre Cocos,-20.2078,57.7625,71.1,77,18,15.21,MU,2022-09-16 18:18:51,light rain
75,Jalu,29.0331,21.5482,85.95,24,0,7.02,LY,2022-09-16 18:18:52,clear sky
76,Puerto Carreno,6.189,-67.4859,89.78,57,98,8.23,CO,2022-09-16 18:18:52,overcast clouds
77,Sao Joao Da Barra,-21.6403,-41.0511,68.09,91,100,14.45,BR,2022-09-16 18:18:53,overcast clouds
78,Vestmannaeyjar,63.4427,-20.2734,49.19,93,100,5.75,IS,2022-09-16 18:18:53,drizzle
79,Lagoa,39.05,-27.9833,73.09,84,81,15.39,PT,2022-09-16 18:18:54,light rain
80,Pontes E Lacerda,-15.2261,-59.3353,98.38,22,35,3.18,BR,2022-09-16 18:18:54,scattered clouds
81,Necochea,-38.5473,-58.7368,69.12,41,88,21.07,AR,2022-09-16 18:18:54,overcast clouds
82,Laguna,38.421,-121.4238,76.33,61,0,3.44,US,2022-09-16 18:18:55,clear sky
83,Mocuba,-16.8392,36.9856,71.33,78,12,7.85,MZ,2022-09-16 18:18:55,few clouds
84,Torbay,47.6666,-52.7314,58.57,91,75,23.02,CA,2022-09-16 18:18:56,light rain
85,Ndele,8.4109,20.6473,71.24,95,100,2.68,CF,2022-09-16 18:18:56,overcast clouds
86,Tranas,58.0372,14.9782,47.7,93,75,5.75,SE,2022-09-16 18:18:57,broken clouds
87,Khakhea,-24.6895,23.494,73.29,18,3,9.08,BW,2022-09-16 18:18:57,clear sky
88,Cefalu,38.0386,14.0229,83.53,85,41,4.0,IT,2022-09-16 18:17:34,scattered clouds
89,Ostrovnoy,68.0531,39.5131,48.49,97,100,4.68,RU,2022-09-16 18:18:58,overcast clouds
90,Suleja,9.1758,7.1808,74.39,92,97,2.08,NG,2022-09-16 18:18:59,moderate rain
91,Bahia Honda,22.9036,-83.1592,88.5,59,64,6.8,CU,2022-09-16 18:18:59,broken clouds
92,General Roca,-39.0333,-67.5833,79.63,14,100,7.54,AR,2022-09-16 18:18:59,overcast clouds
93,Pitelino,54.5777,41.8145,59.45,90,100,9.75,RU,2022-09-16 18:19:00,overcast clouds
94,Chinsali,-10.5414,32.0816,71.65,34,15,7.4,ZM,2022-09-16 18:19:00,few clouds
95,San-Pedro,4.7485,-6.6363,76.14,88,98,9.8,CI,2022-09-16 18:19:00,overcast clouds
96,Belyy Yar,53.6039,91.3903,45.86,65,0,6.71,RU,2022-09-16 18:19:01,clear sky
97,Mumbwa,-14.9783,27.0619,70.92,32,0,4.41,ZM,2022-09-16 18:19:01,clear sky
98,Hammerfest,70.6634,23.6821,46.85,93,75,20.71,NO,2022-09-16 18:19:01,broken clouds
99,Dolores,-36.3132,-57.6792,69.85,43,62,17.02,AR,2022-09-16 18:19:02,broken clouds
100,Maloyaroslavets,55.0146,36.4719,50.45,93,85,6.53,RU,2022-09-16 18:19:02,overcast clouds
101,Sao Filipe,14.8961,-24.4956,80.24,77,72,13.69,CV,2022-09-16 18:19:03,broken clouds
102,Vila Velha,-20.3297,-40.2925,73.35,90,100,13.8,BR,2022-09-16 18:17:18,overcast clouds
103,Clyde River,70.4692,-68.5914,39.43,93,100,10.36,CA,2022-09-16 18:19:04,fog
104,Guiberoua,6.2392,-6.1727,73.47,98,100,3.67,CI,2022-09-16 18:19:04,moderate rain
105,Aguimes,27.9054,-15.4461,77.63,61,20,20.71,ES,2022-09-16 18:19:05,few clouds
106,Bathsheba,13.2167,-59.5167,84.81,79,40,20.71,BB,2022-09-16 18:19:05,scattered clouds
107,Hwange,-18.3693,26.5019,75.79,29,0,2.44,ZW,2022-09-16 18:19:06,clear sky
108,Qaanaaq,77.484,-69.3632,33.28,86,98,4.03,GL,2022-09-16 18:19:06,overcast clouds
109,Castro,-24.7911,-50.0119,59.85,68,96,6.73,BR,2022-09-16 18:19:07,overcast clouds
110,Luau,-10.7073,22.2247,79.45,27,86,5.12,AO,2022-09-16 18:19:07,overcast clouds
111,Thunder Bay,48.4001,-89.3168,55.31,94,100,16.11,CA,2022-09-16 18:19:01,mist
112,Ipameri,-17.7219,-48.1597,89.71,25,35,7.83,BR,2022-09-16 18:19:08,scattered clouds
113,Ilam,26.9167,87.9167,68.83,96,81,1.74,NP,2022-09-16 18:19:08,moderate rain
114,Margate,51.3813,1.3862,56.88,67,63,8.99,GB,2022-09-16 18:19:09,broken clouds
115,Ornes,66.8689,13.7078,50.45,83,100,0.31,NO,2022-09-16 18:19:09,overcast clouds
116,Narsaq,60.9167,-46.05,64.62,85,100,9.73,GL,2022-09-16 18:19:09,light rain
117,Barkly West,-28.5354,24.5215,78.08,17,91,10.16,ZA,2022-09-16 18:19:09,overcast clouds
118,Sokol,59.4617,40.1206,54.01,79,100,8.61,RU,2022-09-16 18:19:10,moderate rain
119,Sorland,67.667,12.6934,53.46,75,95,9.55,NO,2022-09-16 18:19:10,overcast clouds
120,Souillac,-20.5167,57.5167,70.18,88,75,19.57,MU,2022-09-16 18:19:10,light intensity shower rain
121,Chapais,49.7834,-74.8492,55.18,41,25,8.48,CA,2022-09-16 18:19:11,scattered clouds
122,Kondoa,-4.9,35.7833,68.7,50,66,9.53,TZ,2022-09-16 18:19:11,broken clouds
123,Morondava,-20.2833,44.2833,74.77,83,11,13.71,MG,2022-09-16 18:19:12,few clouds
124,Uige,-7.6087,15.0613,71.92,81,97,2.48,AO,2022-09-16 18:19:13,light rain
125,Havre-Saint-Pierre,50.2334,-63.5986,48.2,78,100,19.19,CA,2022-09-16 18:19:13,overcast clouds
126,Kavaratti,10.5669,72.642,80.82,79,44,8.77,IN,2022-09-16 18:19:14,scattered clouds
127,Ondjiva,-17.0667,15.7333,76.35,13,1,6.6,AO,2022-09-16 18:19:14,clear sky
128,Kirkwall,58.9848,-2.9587,50.05,76,75,21.85,GB,2022-09-16 18:19:15,broken clouds
129,Saldanha,-33.0117,17.9442,57.74,94,62,8.68,ZA,2022-09-16 18:19:16,broken clouds
130,Karpathos,35.507,27.2132,75.16,73,0,9.22,GR,2022-09-16 18:19:16,clear sky
131,Nouadhibou,20.931,-17.0347,76.98,65,0,19.57,MR,2022-09-16 18:19:16,sand
132,Atar,20.5169,-13.0499,98.22,16,2,13.71,MR,2022-09-16 18:19:17,clear sky
133,Dikson,73.5069,80.5464,35.13,85,94,6.62,RU,2022-09-16 18:19:17,overcast clouds
134,Shinpokh,34.3292,71.1782,86.34,63,0,3.8,PK,2022-09-16 18:19:18,clear sky
135,Vila Franca Do Campo,37.7167,-25.4333,75.61,79,24,11.03,PT,2022-09-16 18:17:23,few clouds
136,Ribeira Grande,38.5167,-28.7,77.4,78,20,16.11,PT,2022-09-16 18:19:18,few clouds
137,Takoradi,4.8845,-1.7554,76.82,84,80,9.04,GH,2022-09-16 18:19:18,broken clouds
138,Ponta Do Sol,32.6667,-17.1,82.0,90,5,7.58,PT,2022-09-16 18:15:52,clear sky
139,Constitucion,-35.3333,-72.4167,56.53,90,100,10.58,CL,2022-09-16 18:19:19,overcast clouds
140,Jumla,29.2747,82.1838,58.91,94,100,3.0,NP,2022-09-16 18:19:19,overcast clouds
141,Lexington,37.9887,-84.4777,84.69,50,0,3.44,US,2022-09-16 18:18:05,clear sky
142,Nantucket,41.2835,-70.0995,71.74,44,0,12.66,US,2022-09-16 18:19:03,clear sky
143,Trujillo,-8.116,-79.03,64.36,77,65,14.97,PE,2022-09-16 18:19:20,fog
144,Arraial Do Cabo,-22.9661,-42.0278,62.56,100,100,5.75,BR,2022-09-16 18:19:20,overcast clouds
145,Nyazepetrovsk,56.0531,59.6028,54.05,40,100,8.23,RU,2022-09-16 18:19:21,overcast clouds
146,Bambous Virieux,-20.3428,57.7575,71.22,88,75,19.57,MU,2022-09-16 18:19:21,light intensity shower rain
147,Nesna,66.1967,13.0213,53.67,80,100,5.53,NO,2022-09-16 18:19:22,overcast clouds
148,Arrecife,28.963,-13.5477,76.98,69,40,21.85,ES,2022-09-16 18:19:22,scattered clouds
149,Marienburg,54.0359,19.0266,54.88,58,93,14.99,PL,2022-09-16 18:19:22,overcast clouds
150,Liverpool,53.4106,-2.9779,57.65,55,40,10.36,GB,2022-09-16 18:18:28,scattered clouds
151,Pangnirtung,66.1451,-65.7125,45.77,65,31,2.13,CA,2022-09-16 18:19:23,scattered clouds
152,Lebu,-37.6167,-73.65,44.15,92,100,15.68,CL,2022-09-16 18:19:24,overcast clouds
153,Marzuq,14.4,46.4667,81.57,46,97,5.03,YE,2022-09-16 18:19:24,overcast clouds
154,Klaksvik,62.2266,-6.589,49.12,76,95,17.94,FO,2022-09-16 18:19:25,overcast clouds
155,Harare,-17.8294,31.0539,65.77,37,2,6.38,ZW,2022-09-16 18:18:40,clear sky
156,San Cristobal,7.7669,-72.225,82.58,52,79,8.46,VE,2022-09-16 18:17:33,broken clouds
157,Coutances,49.05,-1.4333,57.04,56,6,8.93,FR,2022-09-16 18:19:25,clear sky
158,Saint-Francois,46.4154,3.9054,60.24,67,75,10.36,FR,2022-09-16 18:19:26,broken clouds
159,Ornskoldsvik,63.2909,18.7153,52.75,93,75,9.22,SE,2022-09-16 18:19:26,light intensity drizzle
160,Ilulissat,69.2167,-51.1,41.02,81,20,8.05,GL,2022-09-16 18:19:27,few clouds
161,Cotonou,6.3654,2.4183,78.78,83,40,8.05,BJ,2022-09-16 18:18:18,scattered clouds
162,Cordoba,-31.4135,-64.1811,80.42,21,76,24.16,AR,2022-09-16 18:14:46,broken clouds
163,Marquette,46.5333,-87.6335,74.82,89,100,6.62,US,2022-09-16 18:19:27,overcast clouds
164,Luderitz,-26.6481,15.1594,61.97,77,95,9.01,NA,2022-09-16 18:19:28,overcast clouds
165,Kalmunai,7.4167,81.8167,80.44,78,58,5.66,LK,2022-09-16 18:19:28,broken clouds
166,Orahovac,42.3994,20.6547,67.86,85,100,5.1,XK,2022-09-16 18:19:28,overcast clouds
167,Rio Grande,-32.035,-52.0986,73.51,64,4,14.65,BR,2022-09-16 18:17:55,clear sky
168,Arona,28.0996,-16.681,72.12,81,20,12.66,ES,2022-09-16 18:19:29,few clouds
169,Port-Gentil,-0.7193,8.7815,78.76,78,100,12.66,GA,2022-09-16 18:19:29,overcast clouds
170,Loiza,18.4313,-65.8802,86.85,74,40,13.8,PR,2022-09-16 18:19:29,scattered clouds
171,Zapolyarnyy,69.4154,30.8136,45.68,97,100,17.96,RU,2022-09-16 18:15:57,overcast clouds
172,Yokadouma,3.5167,15.05,70.23,97,75,2.06,CM,2022-09-16 18:19:30,broken clouds
173,Coxim,-18.5067,-54.76,95.09,25,22,6.15,BR,2022-09-16 18:19:30,few clouds
174,Sete Lagoas,-19.4658,-44.2467,83.48,30,50,3.33,BR,2022-09-16 18:19:30,scattered clouds
175,Karoi,-16.8099,29.6925,67.35,41,0,5.88,ZW,2022-09-16 18:19:31,clear sky
176,Dwarka,22.2394,68.9678,81.1,77,100,15.01,IN,2022-09-16 18:19:32,overcast clouds
177,Karwar,14.8,74.1333,76.55,90,100,8.46,IN,2022-09-16 18:19:32,overcast clouds
178,Georgetown,5.4112,100.3354,78.89,92,20,2.3,MY,2022-09-16 18:18:32,few clouds
179,Puerto Cabezas,14.0351,-83.3888,85.96,74,75,6.91,NI,2022-09-16 18:19:33,broken clouds
180,Slantsy,59.1182,28.0914,48.94,95,100,6.26,RU,2022-09-16 18:19:34,overcast clouds
181,Avrille,47.5,-0.5833,62.71,51,59,13.09,FR,2022-09-16 18:19:34,broken clouds
182,Komsomolskiy,40.4272,71.7189,68.72,42,40,9.22,UZ,2022-09-16 18:19:35,scattered clouds
183,Mehamn,71.0357,27.8492,46.31,87,100,16.11,NO,2022-09-16 18:19:35,overcast clouds
184,Clarence Town,-32.5833,151.7833,59.86,74,100,2.91,AU,2022-09-16 18:19:36,overcast clouds
185,Mana,5.6592,-53.7767,86.79,66,56,11.52,GF,2022-09-16 18:19:36,broken clouds
186,Aquiraz,-3.9014,-38.3911,86.09,65,28,15.5,BR,2022-09-16 18:19:36,scattered clouds
187,Conceicao Do Araguaia,-8.2578,-49.2647,105.37,14,29,6.8,BR,2022-09-16 18:19:37,scattered clouds
188,Krasnoborsk,61.5598,45.934,48.56,98,94,4.81,RU,2022-09-16 18:19:37,overcast clouds
189,Progreso,21.2833,-89.6667,91.11,60,36,8.01,MX,2022-09-16 18:19:37,scattered clouds
190,Mecca,21.4267,39.8261,92.62,36,37,4.14,SA,2022-09-16 18:18:49,scattered clouds
191,Ostrow Mazowiecka,52.8024,21.8951,52.63,58,59,13.24,PL,2022-09-16 18:19:37,broken clouds
192,Crossville,35.949,-85.0269,79.48,54,0,4.0,US,2022-09-16 18:18:32,clear sky
193,Garowe,8.4054,48.4845,80.42,56,57,25.43,SO,2022-09-16 18:19:38,broken clouds
194,Bubaque,11.2833,-15.8333,81.52,81,68,12.41,GW,2022-09-16 18:19:38,broken clouds
195,Abalak,58.1286,68.5944,48.9,65,45,8.37,RU,2022-09-16 18:19:38,scattered clouds
196,Mastic Beach,40.7668,-72.8521,76.05,42,0,11.01,US,2022-09-16 18:19:39,clear sky
197,Coihaique,-45.5752,-72.0662,44.55,45,40,8.05,CL,2022-09-16 18:15:09,scattered clouds
198,Oranjemund,-28.55,16.4333,57.18,95,96,8.9,NA,2022-09-16 18:19:40,overcast clouds
199,Nanortalik,60.1432,-45.2371,50.63,83,100,7.74,GL,2022-09-16 18:19:40,light rain
200,Longyearbyen,78.2186,15.6401,30.04,80,75,10.36,SJ,2022-09-16 18:19:41,broken clouds
201,Andra,62.5147,65.8878,48.79,68,100,8.14,RU,2022-09-16 18:19:41,overcast clouds
202,Buta,2.7858,24.73,74.41,87,95,1.01,CD,2022-09-16 18:19:41,light rain
203,Kez,57.8979,53.7152,45.93,92,73,4.25,RU,2022-09-16 18:19:42,broken clouds
204,San Juan,-31.5375,-68.5364,85.8,7,63,8.95,AR,2022-09-16 18:16:47,broken clouds
205,Serenje,-13.2325,30.2352,66.72,40,0,5.44,ZM,2022-09-16 18:19:43,clear sky
206,Beyneu,45.3167,55.2,70.77,36,96,1.86,KZ,2022-09-16 18:19:44,overcast clouds
207,Serro,-18.6047,-43.3794,83.01,40,54,5.75,BR,2022-09-16 18:19:44,broken clouds
208,Arlit,18.7369,7.3853,96.76,26,67,22.66,NE,2022-09-16 18:19:45,broken clouds
209,Kabo,7.6994,18.629,72.12,95,100,1.7,CF,2022-09-16 18:19:45,moderate rain
210,Vengerovo,55.6848,76.7471,47.37,61,34,4.27,RU,2022-09-16 18:19:45,scattered clouds
211,Ipanema,-30.1391,-51.2244,73.65,59,75,17.27,BR,2022-09-16 18:19:47,broken clouds
212,Florianopolis,-27.6146,-48.5012,66.63,62,75,11.5,BR,2022-09-16 18:19:47,broken clouds
213,Carutapera,-1.195,-46.02,85.66,59,14,10.85,BR,2022-09-16 18:19:48,few clouds
214,Rio Gallegos,-51.6226,-69.2181,46.45,39,40,14.97,AR,2022-09-16 18:16:32,scattered clouds
215,Bereznik,62.8551,42.7072,49.51,98,100,7.09,RU,2022-09-16 18:19:48,overcast clouds
216,Kasongo-Lunda,-6.4667,16.8167,76.59,74,98,2.64,CD,2022-09-16 18:19:48,overcast clouds
217,Matay,28.419,30.7792,83.1,27,0,7.83,EG,2022-09-16 18:19:49,clear sky
218,Apt,43.8833,5.4,70.09,47,30,12.64,FR,2022-09-16 18:16:17,scattered clouds
219,Kholm,59.2667,32.85,46.87,96,75,4.27,RU,2022-09-16 18:19:50,broken clouds
220,Kurara,25.9833,79.9833,77.92,88,80,2.42,IN,2022-09-16 18:19:50,broken clouds
221,Chardara,41.2547,67.9692,70.34,28,63,7.14,KZ,2022-09-16 18:19:51,broken clouds
222,Isla Mujeres,21.2311,-86.731,84.25,78,98,9.37,MX,2022-09-16 18:19:51,overcast clouds
223,Kashi,39.4547,75.9797,76.21,20,99,13.42,CN,2022-09-16 18:19:51,overcast clouds
224,Tasiilaq,65.6145,-37.6368,42.96,77,100,8.12,GL,2022-09-16 18:19:52,overcast clouds
225,Raudeberg,61.9875,5.1352,48.87,10,100,33.73,NO,2022-09-16 18:19:53,light rain
226,Conde,-7.2597,-34.9075,81.86,54,40,12.66,BR,2022-09-16 18:15:22,scattered clouds
227,La Libertad,-2.2333,-80.9,71.26,83,75,8.05,EC,2022-09-16 18:19:53,broken clouds
228,Acarau,-2.8856,-40.12,84.99,64,30,19.89,BR,2022-09-16 18:19:54,scattered clouds
229,Kidal,18.4411,1.4078,98.38,19,100,10.29,ML,2022-09-16 18:19:54,overcast clouds
230,Manthani,18.65,79.6667,76.57,90,97,5.61,IN,2022-09-16 18:19:55,overcast clouds
